image_number,ground_truth,predicted,status,num_wbcs_detected,has_multiple_gt,nucleus_features,cytoplasm_features
320,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5131.5, 'circularity': 0.2518493921594976, 'solidity': 0.7305666287015945, 'num_lobes': 5}","{'mean_hue': np.float64(115.68540336361184), 'texture_variance': np.float64(65.01377144091173), 'cn_ratio': np.float64(2.18705743509048)}"
321,,,image_not_found,0,,,
322,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1204.5, 'circularity': 0.5615083831199461, 'solidity': 0.8352981969486823, 'num_lobes': 2}","{'mean_hue': np.float64(111.35210129310344), 'texture_variance': np.float64(65.26982205602984), 'cn_ratio': np.float64(3.143099068585944)}"
323,MONOCYTE,EOSINOPHIL,incorrect,2,False,"{'area': 7724.5, 'circularity': 0.1560966136811404, 'solidity': 0.503996346197762, 'num_lobes': 3}","{'mean_hue': np.float64(98.4620056057303), 'texture_variance': np.float64(56.469152546946944), 'cn_ratio': np.float64(1.6101291212235176)}"
324,NEUTROPHIL,EOSINOPHIL,incorrect,2,False,"{'area': 5368.5, 'circularity': 0.26630111301953985, 'solidity': 0.7402785438499724, 'num_lobes': 1}","{'mean_hue': np.float64(117.04456483746942), 'texture_variance': np.float64(66.35474265456419), 'cn_ratio': np.float64(2.123585080719985)}"
325,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 4171.0, 'circularity': 0.14068004775038795, 'solidity': 0.6549937185929648, 'num_lobes': 3}","{'mean_hue': np.float64(126.40929945297336), 'texture_variance': np.float64(74.33725335310983), 'cn_ratio': np.float64(2.6091160220994474)}"
326,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 2939.5, 'circularity': 0.1177866849948343, 'solidity': 0.4451090248334343, 'num_lobes': 5}","{'mean_hue': np.float64(124.69063198873519), 'texture_variance': np.float64(72.48996251845422), 'cn_ratio': np.float64(3.8485814472425885)}"
327,NEUTROPHIL,EOSINOPHIL,incorrect,2,False,"{'area': 3765.5, 'circularity': 0.33606233821978765, 'solidity': 0.8183201130066283, 'num_lobes': 1}","{'mean_hue': np.float64(116.11429003935815), 'texture_variance': np.float64(49.80311866596381), 'cn_ratio': np.float64(1.6986371817948058)}"
328,,,image_not_found,0,,,
329,NEUTROPHIL,,image_not_found,0,,,
330,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1542.5, 'circularity': 0.22207545832929781, 'solidity': 0.6843389529724934, 'num_lobes': 2}","{'mean_hue': np.float64(122.17086679590142), 'texture_variance': np.float64(70.55632022557003), 'cn_ratio': np.float64(2.1506849315068495)}"
331,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1117.5, 'circularity': 0.3314326082124856, 'solidity': 0.726356841078973, 'num_lobes': 1}","{'mean_hue': np.float64(135.8506752900894), 'texture_variance': np.float64(73.53284262884321), 'cn_ratio': np.float64(4.326748971193416)}"
332,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 2875.5, 'circularity': 0.09300363644324153, 'solidity': 0.4736061928683192, 'num_lobes': 6}","{'mean_hue': np.float64(110.04412043173642), 'texture_variance': np.float64(62.04556395091233), 'cn_ratio': np.float64(3.336070751737208)}"
333,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1221.0, 'circularity': 0.2003889152971048, 'solidity': 0.5602202339986235, 'num_lobes': 4}","{'mean_hue': np.float64(114.41774935038977), 'texture_variance': np.float64(83.42774171595384), 'cn_ratio': np.float64(3.705925925925926)}"
334,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1457.5, 'circularity': 0.2576706769133723, 'solidity': 0.651687905209032, 'num_lobes': 1}","{'mean_hue': np.float64(121.26303317535545), 'texture_variance': np.float64(69.03922037190348), 'cn_ratio': np.float64(3.472151898734177)}"
335,MONOCYTE,EOSINOPHIL,incorrect,2,False,"{'area': 1982.5, 'circularity': 0.1189837352338372, 'solidity': 0.5215732701920547, 'num_lobes': 5}","{'mean_hue': np.float64(75.32388059701492), 'texture_variance': np.float64(35.977411450211626), 'cn_ratio': np.float64(2.743403093721565)}"
336,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1277.0, 'circularity': 0.1548039579322939, 'solidity': 0.5800590506472859, 'num_lobes': 5}","{'mean_hue': np.float64(100.36010056196392), 'texture_variance': np.float64(54.36856214779934), 'cn_ratio': np.float64(4.755274261603375)}"
337,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 775.5, 'circularity': 0.5944143382921669, 'solidity': 0.8616666666666667, 'num_lobes': 1}","{'mean_hue': np.float64(140.0952), 'texture_variance': np.float64(79.71107136), 'cn_ratio': np.float64(2.986857825567503)}"
338,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 767.0, 'circularity': 0.260301032231315, 'solidity': 0.6003913894324854, 'num_lobes': 2}","{'mean_hue': np.float64(137.18651211801895), 'texture_variance': np.float64(79.18170569800981), 'cn_ratio': np.float64(3.3181818181818183)}"
339,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 6301.0, 'circularity': 0.3269633836021571, 'solidity': 0.8047254150702426, 'num_lobes': 2}","{'mean_hue': np.float64(122.53205179763532), 'texture_variance': np.float64(68.3101044667058), 'cn_ratio': np.float64(2.1198635976129583)}"
340,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 725.0, 'circularity': 0.18065501980998686, 'solidity': 0.5238439306358381, 'num_lobes': 5}","{'mean_hue': np.float64(138.2737003058104), 'texture_variance': np.float64(79.12596572388118), 'cn_ratio': np.float64(4.727710843373494)}"
341,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 8852.5, 'circularity': 0.17929448156349032, 'solidity': 0.6985874368686869, 'num_lobes': 3}","{'mean_hue': np.float64(118.18842537859595), 'texture_variance': np.float64(59.74309128122607), 'cn_ratio': np.float64(2.1016327496450544)}"
342,MONOCYTE,EOSINOPHIL,incorrect,4,False,"{'area': 6769.5, 'circularity': 0.10963588485827191, 'solidity': 0.5842827550491974, 'num_lobes': 6}","{'mean_hue': np.float64(103.52135296264753), 'texture_variance': np.float64(63.333545180131786), 'cn_ratio': np.float64(1.1731373108763916)}"
343,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1145.5, 'circularity': 0.31682296034830715, 'solidity': 0.6728340675477239, 'num_lobes': 4}","{'mean_hue': np.float64(138.27636035222397), 'texture_variance': np.float64(80.05064691697984), 'cn_ratio': np.float64(4.202087286527514)}"
344,EOSINOPHIL,,no_wbc_detected,0,,,
345,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 1959.5, 'circularity': 0.3178687874072401, 'solidity': 0.8145915610060278, 'num_lobes': 4}","{'mean_hue': np.float64(145.7608595194085), 'texture_variance': np.float64(75.97967155367107), 'cn_ratio': np.float64(2.3369330453563717)}"
346,NEUTROPHIL,,no_wbc_detected,0,,,
347,LYMPHOCYTE,NEUTROPHIL,incorrect,1,False,"{'area': 1765.0, 'circularity': 0.15346411465067375, 'solidity': 0.47010254361432946, 'num_lobes': 4}","{'mean_hue': np.float64(72.76626626626627), 'texture_variance': np.float64(49.08415803747247), 'cn_ratio': np.float64(3.086508753861998)}"
348,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1376.5, 'circularity': 0.26397613258065605, 'solidity': 0.6976685250886974, 'num_lobes': 1}","{'mean_hue': np.float64(144.515859030837), 'texture_variance': np.float64(75.10475358535972), 'cn_ratio': np.float64(3.032732130928524)}"
349,NEUTROPHIL,,no_wbc_detected,0,,,
350,NEUTROPHIL,,no_wbc_detected,0,,,
351,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1362.0, 'circularity': 0.23212515715805845, 'solidity': 0.6206425153793574, 'num_lobes': 5}","{'mean_hue': np.float64(136.11206896551724), 'texture_variance': np.float64(94.99352568370989), 'cn_ratio': np.float64(4.119318181818182)}"
352,EOSINOPHIL,,no_wbc_detected,0,,,
353,EOSINOPHIL,,no_wbc_detected,0,,,
354,NEUTROPHIL,,no_wbc_detected,0,,,
355,NEUTROPHIL,,no_wbc_detected,0,,,
356,LYMPHOCYTE,EOSINOPHIL,incorrect,1,False,"{'area': 5242.5, 'circularity': 0.09879375251983481, 'solidity': 0.3262797572740003, 'num_lobes': 2}","{'mean_hue': np.float64(45.53267933782955), 'texture_variance': np.float64(37.770574115626836), 'cn_ratio': np.float64(2.9067902334699696)}"
357,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 957.0, 'circularity': 0.1146429906869138, 'solidity': 0.3832599118942731, 'num_lobes': 3}","{'mean_hue': np.float64(116.44358710562415), 'texture_variance': np.float64(69.22375246617217), 'cn_ratio': np.float64(5.254054054054054)}"
358,,,image_not_found,0,,,
359,EOSINOPHIL,,no_wbc_detected,0,,,
360,NEUTROPHIL,,no_wbc_detected,0,,,
361,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1647.0, 'circularity': 0.20832538064132586, 'solidity': 0.5956600361663653, 'num_lobes': 3}","{'mean_hue': np.float64(138.45470049030058), 'texture_variance': np.float64(77.01714695534262), 'cn_ratio': np.float64(2.6148272017837235)}"
362,NEUTROPHIL,EOSINOPHIL,incorrect,1,False,"{'area': 4325.0, 'circularity': 0.435326448604408, 'solidity': 0.7881548974943052, 'num_lobes': 1}","{'mean_hue': np.float64(115.28626091115629), 'texture_variance': np.float64(63.932748019227795), 'cn_ratio': np.float64(1.9997608799617408)}"
363,,,image_not_found,0,,,
364,NEUTROPHIL,,no_wbc_detected,0,,,
365,NEUTROPHIL,,no_wbc_detected,0,,,
366,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 888.5, 'circularity': 0.32328533679812044, 'solidity': 0.6633072041806645, 'num_lobes': 3}","{'mean_hue': np.float64(134.9257161892072), 'texture_variance': np.float64(64.11621521694842), 'cn_ratio': np.float64(3.0758196721311477)}"
367,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1497.5, 'circularity': 0.19358661683067546, 'solidity': 0.6623175586023883, 'num_lobes': 3}","{'mean_hue': np.float64(132.69121813031163), 'texture_variance': np.float64(62.84296582822179), 'cn_ratio': np.float64(3.222763237979306)}"
368,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 2113.0, 'circularity': 0.34336788100386223, 'solidity': 0.748229461756374, 'num_lobes': 3}","{'mean_hue': np.float64(124.42665410878267), 'texture_variance': np.float64(76.9462346002045), 'cn_ratio': np.float64(2.235263157894737)}"
369,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1120.0, 'circularity': 0.24055804664375183, 'solidity': 0.6288601909039865, 'num_lobes': 4}","{'mean_hue': np.float64(126.38914027149322), 'texture_variance': np.float64(74.19848031925488), 'cn_ratio': np.float64(4.337198929527208)}"
370,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 908.0, 'circularity': 0.24035436396428145, 'solidity': 0.6598837209302325, 'num_lobes': 2}","{'mean_hue': np.float64(130.0931785195936), 'texture_variance': np.float64(71.23062548317854), 'cn_ratio': np.float64(3.4176587301587302)}"
371,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1272.0, 'circularity': 0.3548969535822652, 'solidity': 0.7564674397859055, 'num_lobes': 2}","{'mean_hue': np.float64(138.2057735011103), 'texture_variance': np.float64(87.32336424864988), 'cn_ratio': np.float64(3.9445255474452554)}"
372,NEUTROPHIL,,no_wbc_detected,0,,,
373,,,image_not_found,0,,,
374,NEUTROPHIL,,no_wbc_detected,0,,,
375,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 854.5, 'circularity': 0.3607515751355196, 'solidity': 0.7446623093681917, 'num_lobes': 2}","{'mean_hue': np.float64(132.72959045294277), 'texture_variance': np.float64(71.8866222219574), 'cn_ratio': np.float64(3.934898612593383)}"
376,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 748.0, 'circularity': 0.2275253016522968, 'solidity': 0.5782759953614225, 'num_lobes': 2}","{'mean_hue': np.float64(142.90067720090295), 'texture_variance': np.float64(79.4034628838873), 'cn_ratio': np.float64(2.0995260663507107)}"
377,NEUTROPHIL,,no_wbc_detected,0,,,
378,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1040.0, 'circularity': 0.31527989530270006, 'solidity': 0.696584058941728, 'num_lobes': 1}","{'mean_hue': np.float64(119.95751633986929), 'texture_variance': np.float64(73.34142541330257), 'cn_ratio': np.float64(2.691292875989446)}"
379,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 845.5, 'circularity': 0.5509424640354095, 'solidity': 0.8176982591876208, 'num_lobes': 1}","{'mean_hue': np.float64(135.64155149353545), 'texture_variance': np.float64(70.7941946103089), 'cn_ratio': np.float64(2.4594298245614037)}"
380,,,image_not_found,0,,,
381,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 871.0, 'circularity': 0.31774705428846867, 'solidity': 0.6705157813702848, 'num_lobes': 1}","{'mean_hue': np.float64(137.92918386789458), 'texture_variance': np.float64(96.51352105508953), 'cn_ratio': np.float64(3.283628779979145)}"
382,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 4274.5, 'circularity': 0.13724438889732035, 'solidity': 0.5522609819121447, 'num_lobes': 4}","{'mean_hue': np.float64(132.77369250393937), 'texture_variance': np.float64(70.33058523763746), 'cn_ratio': np.float64(2.9213064445418677)}"
383,EOSINOPHIL,,no_wbc_detected,0,,,
384,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 2337.0, 'circularity': 0.19243714880589533, 'solidity': 0.6860413914575078, 'num_lobes': 4}","{'mean_hue': np.float64(134.53683353683354), 'texture_variance': np.float64(87.33885302672894), 'cn_ratio': np.float64(2.9273232724384433)}"
385,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 3169.0, 'circularity': 0.19394245757263048, 'solidity': 0.6632482210129761, 'num_lobes': 4}","{'mean_hue': np.float64(135.45187420584497), 'texture_variance': np.float64(67.56290391410451), 'cn_ratio': np.float64(1.8963855421686746)}"
386,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 915.0, 'circularity': 0.20605245264728675, 'solidity': 0.5693839452395768, 'num_lobes': 5}","{'mean_hue': np.float64(126.82048536759457), 'texture_variance': np.float64(61.402894638835), 'cn_ratio': np.float64(2.733658536585366)}"
387,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 1687.5, 'circularity': 0.24990976268233112, 'solidity': 0.6270903010033445, 'num_lobes': 4}","{'mean_hue': np.float64(133.27926267281106), 'texture_variance': np.float64(88.68713388477138), 'cn_ratio': np.float64(2.379385964912281)}"
388,NEUTROPHIL,,no_wbc_detected,0,,,
389,NEUTROPHIL,,no_wbc_detected,0,,,
390,NEUTROPHIL,,no_wbc_detected,0,,,
391,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1149.0, 'circularity': 0.16640147213670897, 'solidity': 0.5437766209181258, 'num_lobes': 4}","{'mean_hue': np.float64(137.79582944288828), 'texture_variance': np.float64(82.641112412043), 'cn_ratio': np.float64(2.4926299456943366)}"
392,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 2167.0, 'circularity': 0.2500211303209798, 'solidity': 0.6425500370644922, 'num_lobes': 5}","{'mean_hue': np.float64(128.7245906703738), 'texture_variance': np.float64(76.76161448149959), 'cn_ratio': np.float64(3.153433999025816)}"
393,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1959.5, 'circularity': 0.2005414860237219, 'solidity': 0.6211760976382945, 'num_lobes': 3}","{'mean_hue': np.float64(137.55203985458462), 'texture_variance': np.float64(75.63355138799118), 'cn_ratio': np.float64(3.59486931268151)}"
394,,,image_not_found,0,,,
395,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 2830.0, 'circularity': 0.17462468295950379, 'solidity': 0.571832693473429, 'num_lobes': 4}","{'mean_hue': np.float64(135.84662009451407), 'texture_variance': np.float64(72.25249247615503), 'cn_ratio': np.float64(3.204081632653061)}"
396,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3303.0, 'circularity': 0.3318137587558521, 'solidity': 0.7284958094397883, 'num_lobes': 2}","{'mean_hue': np.float64(136.68700150894588), 'texture_variance': np.float64(75.03631475803729), 'cn_ratio': np.float64(2.6753171856978084)}"
397,NEUTROPHIL,,no_wbc_detected,0,,,
398,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 944.5, 'circularity': 0.21437840094332167, 'solidity': 0.5215350635008282, 'num_lobes': 4}","{'mean_hue': np.float64(135.1505751132799), 'texture_variance': np.float64(61.10657682433863), 'cn_ratio': np.float64(2.724596391263058)}"
399,,,image_not_found,0,,,
400,NEUTROPHIL,,no_wbc_detected,0,,,
401,,,image_not_found,0,,,
402,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 7081.0, 'circularity': 0.20813790487312694, 'solidity': 0.6295621249166481, 'num_lobes': 2}","{'mean_hue': np.float64(127.19385356681161), 'texture_variance': np.float64(64.77547538688306), 'cn_ratio': np.float64(2.5614087898856113)}"
403,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 865.5, 'circularity': 0.5822863489034238, 'solidity': 0.8586309523809523, 'num_lobes': 2}","{'mean_hue': np.float64(66.62123947051745), 'texture_variance': np.float64(47.28959814918595), 'cn_ratio': np.float64(3.985611510791367)}"
404,NEUTROPHIL,,no_wbc_detected,0,,,
405,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 980.0, 'circularity': 0.3304297401091419, 'solidity': 0.6985032074126871, 'num_lobes': 1}","{'mean_hue': np.float64(140.13969197514186), 'texture_variance': np.float64(90.59036075529949), 'cn_ratio': np.float64(3.465355805243446)}"
406,,,image_not_found,0,,,
407,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1302.5, 'circularity': 0.34755162718113414, 'solidity': 0.7305103757711722, 'num_lobes': 2}","{'mean_hue': np.float64(134.1431014823261), 'texture_variance': np.float64(57.43374607835617), 'cn_ratio': np.float64(2.5494186046511627)}"
408,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 821.5, 'circularity': 0.620234501446688, 'solidity': 0.9102493074792244, 'num_lobes': 1}","{'mean_hue': np.float64(128.31498194945848), 'texture_variance': np.float64(71.07455098101399), 'cn_ratio': np.float64(3.883177570093458)}"
409,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1211.0, 'circularity': 0.3683598132365393, 'solidity': 0.7059166423783153, 'num_lobes': 1}","{'mean_hue': np.float64(139.67737252767193), 'texture_variance': np.float64(71.13672353417577), 'cn_ratio': np.float64(4.5358024691358025)}"
410,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 3598.5, 'circularity': 0.13115678598520303, 'solidity': 0.41052991843020936, 'num_lobes': 4}","{'mean_hue': np.float64(116.34915254237288), 'texture_variance': np.float64(60.306513528799194), 'cn_ratio': np.float64(2.466039707419018)}"
