image_number,ground_truth,predicted,status,num_wbcs_detected,has_multiple_gt,nucleus_features,cytoplasm_features
318,MONOCYTE,EOSINOPHIL,incorrect,2,False,"{'area': 708.0, 'circularity': 0.21433348803223487, 'solidity': 0.5388127853881278, 'num_lobes': 3}","{'mean_hue': np.float64(88.90928050052138), 'texture_variance': np.float64(82.00041835158059), 'cn_ratio': np.float64(4.77708592777086)}"
319,EOSINOPHIL,NEUTROPHIL,incorrect,3,False,"{'area': 2545.0, 'circularity': 0.45288028509250217, 'solidity': 0.7732037065167856, 'num_lobes': 2}","{'mean_hue': np.float64(127.18716954529432), 'texture_variance': np.float64(112.4489913672853), 'cn_ratio': np.float64(1.222844827586207)}"
320,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5238.5, 'circularity': 0.2821348761205359, 'solidity': 0.7486245087531261, 'num_lobes': 5}","{'mean_hue': np.float64(115.14758130636785), 'texture_variance': np.float64(105.0151102047131), 'cn_ratio': np.float64(2.197157726180945)}"
321,,,image_not_found,0,,,
322,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1325.5, 'circularity': 0.6153407931134967, 'solidity': 0.8922921575227196, 'num_lobes': 1}","{'mean_hue': np.float64(111.45812534664448), 'texture_variance': np.float64(122.94523055645533), 'cn_ratio': np.float64(2.7235649546827796)}"
323,MONOCYTE,EOSINOPHIL,incorrect,2,False,"{'area': 7620.0, 'circularity': 0.14575461201290427, 'solidity': 0.498104327363054, 'num_lobes': 2}","{'mean_hue': np.float64(97.28206534513829), 'texture_variance': np.float64(80.28220848101691), 'cn_ratio': np.float64(1.6352338244714926)}"
324,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5502.5, 'circularity': 0.3062358011413485, 'solidity': 0.7493531254255754, 'num_lobes': 1}","{'mean_hue': np.float64(117.03095113893237), 'texture_variance': np.float64(119.5243153073618), 'cn_ratio': np.float64(2.1131728826015066)}"
325,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 841.0, 'circularity': 0.6102494827190542, 'solidity': 0.8904182106934886, 'num_lobes': 1}","{'mean_hue': np.float64(135.68160152526215), 'texture_variance': np.float64(149.06998675937228), 'cn_ratio': np.float64(4.651884700665189)}"
326,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 726.5, 'circularity': 0.3121701205709269, 'solidity': 0.6475044563279857, 'num_lobes': 4}","{'mean_hue': np.float64(125.42845211581292), 'texture_variance': np.float64(161.0146784366149), 'cn_ratio': np.float64(4.451053283767038)}"
327,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3717.0, 'circularity': 0.31592784207331703, 'solidity': 0.8141496002628409, 'num_lobes': 1}","{'mean_hue': np.float64(119.76156583629893), 'texture_variance': np.float64(72.17959034966628), 'cn_ratio': np.float64(1.8284747527329517)}"
328,,,image_not_found,0,,,
329,NEUTROPHIL,,image_not_found,0,,,
330,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1490.0, 'circularity': 0.3285885635365606, 'solidity': 0.7515762925598991, 'num_lobes': 1}","{'mean_hue': np.float64(122.33296460176992), 'texture_variance': np.float64(121.683843683922), 'cn_ratio': np.float64(2.295873015873016)}"
331,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1160.5, 'circularity': 0.3059457945663313, 'solidity': 0.7307934508816121, 'num_lobes': 1}","{'mean_hue': np.float64(135.54543754674646), 'texture_variance': np.float64(138.44381321783945), 'cn_ratio': np.float64(4.234362628661916)}"
332,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 2013.0, 'circularity': 0.14925589277810217, 'solidity': 0.6049586776859505, 'num_lobes': 4}","{'mean_hue': np.float64(113.91290227339829), 'texture_variance': np.float64(116.3079585415292), 'cn_ratio': np.float64(3.069324875396466)}"
333,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1217.0, 'circularity': 0.18303873581739705, 'solidity': 0.5452508960573477, 'num_lobes': 4}","{'mean_hue': np.float64(113.23309886674483), 'texture_variance': np.float64(144.76555971529885), 'cn_ratio': np.float64(3.7827050997782705)}"
334,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1532.0, 'circularity': 0.2747424159503019, 'solidity': 0.6796805678793256, 'num_lobes': 1}","{'mean_hue': np.float64(120.81901674770394), 'texture_variance': np.float64(126.68276035825751), 'cn_ratio': np.float64(3.355287009063444)}"
335,MONOCYTE,BASOPHIL,incorrect,3,False,"{'area': 2025.0, 'circularity': 0.1193851852688221, 'solidity': 0.5187652107083387, 'num_lobes': 4}","{'mean_hue': np.float64(75.59227965540093), 'texture_variance': np.float64(53.943642622945774), 'cn_ratio': np.float64(2.6898395721925135)}"
336,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1254.5, 'circularity': 0.12925238612021292, 'solidity': 0.5416666666666666, 'num_lobes': 4}","{'mean_hue': np.float64(100.68509719222462), 'texture_variance': np.float64(81.85070216931243), 'cn_ratio': np.float64(4.908127208480566)}"
337,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 773.0, 'circularity': 0.6511159605314125, 'solidity': 0.8910662824207493, 'num_lobes': 1}","{'mean_hue': np.float64(140.11646234676007), 'texture_variance': np.float64(172.1014956707899), 'cn_ratio': np.float64(2.7418967587034815)}"
338,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 765.5, 'circularity': 0.21947597157764798, 'solidity': 0.5895263765883711, 'num_lobes': 3}","{'mean_hue': np.float64(136.8177652449771), 'texture_variance': np.float64(151.30626475339903), 'cn_ratio': np.float64(3.275981524249423)}"
339,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5882.5, 'circularity': 0.19157492765733677, 'solidity': 0.7493630573248408, 'num_lobes': 4}","{'mean_hue': np.float64(121.83650282030621), 'texture_variance': np.float64(112.24977442744894), 'cn_ratio': np.float64(2.1745225162081656)}"
340,NEUTROPHIL,,no_wbc_detected,0,,,
341,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 8539.5, 'circularity': 0.13431729977243545, 'solidity': 0.6667317301686446, 'num_lobes': 4}","{'mean_hue': np.float64(117.23005513671656), 'texture_variance': np.float64(97.73411091023715), 'cn_ratio': np.float64(2.095743426482726)}"
342,MONOCYTE,NEUTROPHIL,incorrect,4,False,"{'area': 6916.0, 'circularity': 0.11720740630744003, 'solidity': 0.6034640722481567, 'num_lobes': 7}","{'mean_hue': np.float64(102.8164077066501), 'texture_variance': np.float64(88.4197751229199), 'cn_ratio': np.float64(1.1326200197099816)}"
343,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1164.0, 'circularity': 0.30159771502434835, 'solidity': 0.6699280575539568, 'num_lobes': 4}","{'mean_hue': np.float64(138.13164953062136), 'texture_variance': np.float64(149.23646943178778), 'cn_ratio': np.float64(4.134935304990758)}"
344,EOSINOPHIL,,no_wbc_detected,0,,,
345,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 1631.5, 'circularity': 0.18563871801857781, 'solidity': 0.7041432887354337, 'num_lobes': 3}","{'mean_hue': np.float64(146.13732867508733), 'texture_variance': np.float64(119.8689213605732), 'cn_ratio': np.float64(2.077610273590173)}"
346,NEUTROPHIL,,no_wbc_detected,0,,,
347,LYMPHOCYTE,BASOPHIL,incorrect,1,False,"{'area': 1635.5, 'circularity': 0.11995530189998845, 'solidity': 0.4281974080377013, 'num_lobes': 5}","{'mean_hue': np.float64(71.82009884678747), 'texture_variance': np.float64(67.19963590619055), 'cn_ratio': np.float64(3.3169398907103824)}"
348,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1317.5, 'circularity': 0.24494659419754639, 'solidity': 0.6674265450861195, 'num_lobes': 1}","{'mean_hue': np.float64(144.00350723366944), 'texture_variance': np.float64(129.22996544659858), 'cn_ratio': np.float64(3.1680555555555556)}"
349,NEUTROPHIL,,no_wbc_detected,0,,,
350,NEUTROPHIL,,no_wbc_detected,0,,,
351,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1841.5, 'circularity': 0.15893103414818396, 'solidity': 0.5485552576705391, 'num_lobes': 8}","{'mean_hue': np.float64(136.45977311253097), 'texture_variance': np.float64(156.4514542827971), 'cn_ratio': np.float64(3.936858316221766)}"
352,EOSINOPHIL,,no_wbc_detected,0,,,
353,EOSINOPHIL,,no_wbc_detected,0,,,
354,NEUTROPHIL,,no_wbc_detected,0,,,
355,NEUTROPHIL,,no_wbc_detected,0,,,
356,LYMPHOCYTE,BASOPHIL,incorrect,1,False,"{'area': 5135.5, 'circularity': 0.08526708164875162, 'solidity': 0.31456923218278154, 'num_lobes': 3}","{'mean_hue': np.float64(45.53584328129783), 'texture_variance': np.float64(43.42761802477193), 'cn_ratio': np.float64(2.9517528008673652)}"
357,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 804.0, 'circularity': 0.17122575550870303, 'solidity': 0.4697633654688869, 'num_lobes': 4}","{'mean_hue': np.float64(117.57943696450428), 'texture_variance': np.float64(107.83561041455364), 'cn_ratio': np.float64(4.445048966267683)}"
358,,,image_not_found,0,,,
359,EOSINOPHIL,,no_wbc_detected,0,,,
360,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 719.5, 'circularity': 0.26316641530289575, 'solidity': 0.6100042390843577, 'num_lobes': 2}","{'mean_hue': np.float64(134.39538929969552), 'texture_variance': np.float64(184.86405137472067), 'cn_ratio': np.float64(2.8452970297029703)}"
361,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1648.5, 'circularity': 0.19676822803803215, 'solidity': 0.5930922827846735, 'num_lobes': 3}","{'mean_hue': np.float64(137.89019440290537), 'texture_variance': np.float64(145.92985273981404), 'cn_ratio': np.float64(2.634214969048959)}"
362,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 4358.0, 'circularity': 0.43779726358849236, 'solidity': 0.7875666395590494, 'num_lobes': 2}","{'mean_hue': np.float64(114.88186845511237), 'texture_variance': np.float64(95.85164850066246), 'cn_ratio': np.float64(2.0489392478302797)}"
363,,,image_not_found,0,,,
364,NEUTROPHIL,,no_wbc_detected,0,,,
365,NEUTROPHIL,,no_wbc_detected,0,,,
366,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 977.0, 'circularity': 0.293785556646482, 'solidity': 0.6587997302764667, 'num_lobes': 2}","{'mean_hue': np.float64(133.42126114229117), 'texture_variance': np.float64(117.2086751149148), 'cn_ratio': np.float64(2.8202979515828677)}"
367,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 2022.5, 'circularity': 0.18930659665978603, 'solidity': 0.6332185347526612, 'num_lobes': 6}","{'mean_hue': np.float64(133.327969348659), 'texture_variance': np.float64(103.2450895083748), 'cn_ratio': np.float64(3.1086231538828013)}"
368,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1562.5, 'circularity': 0.14809116739774272, 'solidity': 0.5640794223826715, 'num_lobes': 3}","{'mean_hue': np.float64(123.15873382624768), 'texture_variance': np.float64(129.94897345574194), 'cn_ratio': np.float64(2.4945244956772332)}"
369,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1164.5, 'circularity': 0.201784618027289, 'solidity': 0.5792091519522506, 'num_lobes': 3}","{'mean_hue': np.float64(118.45896117709626), 'texture_variance': np.float64(142.0409393441998), 'cn_ratio': np.float64(4.800851063829787)}"
370,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1457.5, 'circularity': 0.1975763760806352, 'solidity': 0.6385542168674698, 'num_lobes': 3}","{'mean_hue': np.float64(127.26738159070598), 'texture_variance': np.float64(128.09952988473526), 'cn_ratio': np.float64(3.4946908182386007)}"
371,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1250.0, 'circularity': 0.3364167641185108, 'solidity': 0.7487271638215034, 'num_lobes': 2}","{'mean_hue': np.float64(138.6277590722035), 'texture_variance': np.float64(168.37671070629253), 'cn_ratio': np.float64(3.9541420118343193)}"
372,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 747.0, 'circularity': 0.447894784874416, 'solidity': 0.8181818181818182, 'num_lobes': 1}","{'mean_hue': np.float64(138.7759530791789), 'texture_variance': np.float64(157.49666248140284), 'cn_ratio': np.float64(4.184049079754601)}"
373,,,image_not_found,0,,,
374,NEUTROPHIL,,no_wbc_detected,0,,,
375,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1311.0, 'circularity': 0.18135719754966034, 'solidity': 0.594019030357952, 'num_lobes': 4}","{'mean_hue': np.float64(132.80233311730396), 'texture_variance': np.float64(129.7294965880752), 'cn_ratio': np.float64(3.18363136176066)}"
376,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 745.5, 'circularity': 0.21515004838464116, 'solidity': 0.5522222222222222, 'num_lobes': 2}","{'mean_hue': np.float64(142.84215991692628), 'texture_variance': np.float64(146.1041710473393), 'cn_ratio': np.float64(2.2819905213270144)}"
377,NEUTROPHIL,,no_wbc_detected,0,,,
378,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1008.5, 'circularity': 0.2814890217932841, 'solidity': 0.6567893194399218, 'num_lobes': 2}","{'mean_hue': np.float64(120.38681102362204), 'texture_variance': np.float64(108.68071733712912), 'cn_ratio': np.float64(2.745945945945946)}"
379,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 856.5, 'circularity': 0.5272963850250458, 'solidity': 0.8172709923664122, 'num_lobes': 1}","{'mean_hue': np.float64(135.78233719892953), 'texture_variance': np.float64(116.71582834715723), 'cn_ratio': np.float64(2.423783783783784)}"
380,,,image_not_found,0,,,
381,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1151.5, 'circularity': 0.18837812809368917, 'solidity': 0.620754716981132, 'num_lobes': 3}","{'mean_hue': np.float64(138.3172663498529), 'texture_variance': np.float64(139.34554591840734), 'cn_ratio': np.float64(3.4442712392829304)}"
382,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 4438.5, 'circularity': 0.14652345509115963, 'solidity': 0.563118497843187, 'num_lobes': 3}","{'mean_hue': np.float64(133.21503928170594), 'texture_variance': np.float64(129.02738532461274), 'cn_ratio': np.float64(2.861271676300578)}"
383,EOSINOPHIL,,no_wbc_detected,0,,,
384,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 2364.5, 'circularity': 0.19577365065872995, 'solidity': 0.6841724537037037, 'num_lobes': 4}","{'mean_hue': np.float64(134.02714153316563), 'texture_variance': np.float64(156.7851547462585), 'cn_ratio': np.float64(2.966614296936371)}"
385,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 3501.0, 'circularity': 0.29681914846439467, 'solidity': 0.7226751986789143, 'num_lobes': 3}","{'mean_hue': np.float64(135.3915525114155), 'texture_variance': np.float64(108.52575487566642), 'cn_ratio': np.float64(1.8024691358024691)}"
386,NEUTROPHIL,,no_wbc_detected,0,,,
387,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 1756.5, 'circularity': 0.24259468379992954, 'solidity': 0.6584817244611059, 'num_lobes': 5}","{'mean_hue': np.float64(131.26607271851674), 'texture_variance': np.float64(176.7077991830541), 'cn_ratio': np.float64(2.2280042918454934)}"
388,NEUTROPHIL,,no_wbc_detected,0,,,
389,NEUTROPHIL,,no_wbc_detected,0,,,
390,NEUTROPHIL,,no_wbc_detected,0,,,
391,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1721.0, 'circularity': 0.10774259457697838, 'solidity': 0.43388377662927013, 'num_lobes': 5}","{'mean_hue': np.float64(137.52480379090775), 'texture_variance': np.float64(147.90897170842388), 'cn_ratio': np.float64(3.4917269906928645)}"
392,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1931.5, 'circularity': 0.14695270973163274, 'solidity': 0.5556674338319908, 'num_lobes': 5}","{'mean_hue': np.float64(128.7042744984007), 'texture_variance': np.float64(158.57443853203267), 'cn_ratio': np.float64(3.242809995285243)}"
393,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1892.5, 'circularity': 0.19164688607456923, 'solidity': 0.6082275429856983, 'num_lobes': 3}","{'mean_hue': np.float64(137.7090582711958), 'texture_variance': np.float64(134.21406054360398), 'cn_ratio': np.float64(3.6465256797583083)}"
394,,,image_not_found,0,,,
395,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 2792.5, 'circularity': 0.15792876931638547, 'solidity': 0.5582208895552224, 'num_lobes': 5}","{'mean_hue': np.float64(135.9492147664695), 'texture_variance': np.float64(121.3898727294003), 'cn_ratio': np.float64(3.255644090305445)}"
396,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3846.5, 'circularity': 0.1705613469853571, 'solidity': 0.6136236739251815, 'num_lobes': 6}","{'mean_hue': np.float64(137.38155628620635), 'texture_variance': np.float64(130.305546074941), 'cn_ratio': np.float64(3.1432086614173227)}"
397,NEUTROPHIL,,no_wbc_detected,0,,,
398,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 925.0, 'circularity': 0.21708822499218586, 'solidity': 0.5128915996673136, 'num_lobes': 4}","{'mean_hue': np.float64(134.67179846046187), 'texture_variance': np.float64(111.6272852748794), 'cn_ratio': np.float64(2.7666989351403677)}"
399,,,image_not_found,0,,,
400,NEUTROPHIL,,no_wbc_detected,0,,,
401,,,image_not_found,0,,,
402,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 6937.5, 'circularity': 0.13373064838251023, 'solidity': 0.6175724395780477, 'num_lobes': 4}","{'mean_hue': np.float64(127.12991868953647), 'texture_variance': np.float64(103.68747371616114), 'cn_ratio': np.float64(2.4931932524415505)}"
403,NEUTROPHIL,BASOPHIL,incorrect,3,False,"{'area': 721.5, 'circularity': 0.280330672412527, 'solidity': 0.7204193709435847, 'num_lobes': 3}","{'mean_hue': np.float64(67.05407882676444), 'texture_variance': np.float64(57.399857867362606), 'cn_ratio': np.float64(4.060794044665013)}"
404,NEUTROPHIL,,no_wbc_detected,0,,,
405,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1007.0, 'circularity': 0.2999516641182064, 'solidity': 0.6679933665008292, 'num_lobes': 1}","{'mean_hue': np.float64(139.86862442040186), 'texture_variance': np.float64(156.35832536381739), 'cn_ratio': np.float64(3.5226860254083485)}"
406,,,image_not_found,0,,,
407,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 954.0, 'circularity': 0.3376561851263142, 'solidity': 0.7194570135746606, 'num_lobes': 1}","{'mean_hue': np.float64(111.08858315230509), 'texture_variance': np.float64(73.60190997101043), 'cn_ratio': np.float64(3.972195589645254)}"
408,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 910.5, 'circularity': 0.4985159221040037, 'solidity': 0.8221218961625282, 'num_lobes': 1}","{'mean_hue': np.float64(128.4407570650765), 'texture_variance': np.float64(115.43563319445387), 'cn_ratio': np.float64(4.038743455497382)}"
409,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1202.0, 'circularity': 0.37292516824753624, 'solidity': 0.6986341179889567, 'num_lobes': 2}","{'mean_hue': np.float64(140.32070437566702), 'texture_variance': np.float64(161.14992610470554), 'cn_ratio': np.float64(4.72436974789916)}"
410,EOSINOPHIL,NEUTROPHIL,incorrect,2,False,"{'area': 812.5, 'circularity': 0.20967680762101143, 'solidity': 0.5233494363929146, 'num_lobes': 1}","{'mean_hue': np.float64(143.16492763379333), 'texture_variance': np.float64(98.5657342190711), 'cn_ratio': np.float64(3.2399127589967285)}"
